"code","title","cnt_vote","cnt_review_before","cnt_review_after","director_weight","distributor_weight","total"
38008,"미몽(죽음의 자장가)",11,0,10,0.00497745465284618,0.379046909953879,13
22857,"저 높은 곳을 향하여",6,0,6,0.0146839689086844,0.379046909953879,13
17812,"사제출마",58,0,56,0.00650603957502543,0.0568046230097001,13
28522,"도범2",2,10,2,0.000267502361381369,0.379046909953879,13
11613,"무장원 소걸아",21,112,21,0.000248395049854128,0.379046909953879,13
70313,"정사 4",0,0,0,0.000248395049854128,0.502299749093481,13
28196,"엽표행동",2,0,2,0.000248395049854128,0.379046909953879,13
19356,"데인저러스",2,2,0,0.000248395049854128,0.379046909953879,13
132531,"퀸 오브 사일런스",1,1,0,0.000248395049854128,0.379046909953879,13
124800,"아무르 포",0,0,0,0.0957085234399483,0.379046909953879,13
122599,"마야 린의 비전",1,1,0,0.000248395049854128,0.379046909953879,13
138808,"T-REX",0,0,0,0.000248395049854128,0.379046909953879,13
29756,"동감",1090,14,1060,0.0376987256432457,0.379046909953879,13
35287,"사랑의 시간",0,0,0,0.000783399772616865,1.7892701950484,13
137309,"세이빙 미스터 우",22,29,20,0.000248395049854128,0.00482232155451221,13
150722,"[SIAFF2016] 국제단편경쟁 4",2,0,2,0.00553394694949365,0.379046909953879,13
115831,"채식주의자의 고기 굽는 법 ",3,3,0,0.00553394694949365,0.379046909953879,12
115840,"시간은 으르렁대는 사자처럼",0,0,0,0.00553394694949365,0.379046909953879,12
123986,"속임수",0,0,0,0.00553394694949365,0.379046909953879,12
27456,"세발 까마귀",1,1,0,0.00109867041281634,0.379046909953879,12
103866,"인 더 네임 오브",7,7,0,0.000229287738326887,0.379046909953879,12
11037,"폴리스 스토리 2 - 구룡의 눈",162,1,159,0.00650603957502543,0.379046909953879,12
138317,"아빠랑 나랑",0,0,0,0.00553394694949365,0.379046909953879,12
12970,"중환영웅",5,0,5,0.000229287738326887,0.0568046230097001,12
131216,"헤라클레스: 전설의 부활",14,14,0,9.55365576362031e-05,0.096221056050454,12
134590,"러시안 딱따구리",0,0,0,0.000229287738326887,0.379046909953879,12
143620,"블러드 시스터즈",0,0,0,0.000229287738326887,0.379046909953879,12
136080,"28일의 밤과 시",0,0,0,0.000229287738326887,0.379046909953879,12
63555,"삶의 설계",0,0,0,0.00310918419240488,0.379046909953879,12
40062,"천국에 있는 것처럼",20,20,0,0.000229287738326887,5.61745596364424,12
142869,"썸머타임: 아름다운 계절",7,1,7,0.000229287738326887,0.00482232155451221,12
119649,"52 화요일들",0,0,0,0.000210180426799647,0.379046909953879,11
128755,"노 이발사",0,0,0,0.000210180426799647,0.379046909953879,11
130406,"여배우",12,12,0,0.00553394694949365,0.379046909953879,11
85039,"체스황제 바비 피셔",0,0,0,0.000210180426799647,0.379046909953879,11
144260,"안나",0,0,0,0.00553394694949365,0.379046909953879,11
113081,"마나카마나",0,0,0,0.00553394694949365,0.379046909953879,11
67698,"할란 카운티 USA",2,2,0,0.00553394694949365,0.379046909953879,11
130023,"아나의 여정",0,0,0,0.00553394694949365,0.379046909953879,11
125709,"정사",191,3,186,0.000105090213399823,23.4059191947966,11
134232,"바람 속의 아이들",0,0,0,0.00553394694949365,0.379046909953879,11
121244,"당신의 벽이 속삭일때",12,0,9,0.000210180426799647,0.157631841632192,11
43341,"할렐루야",2,2,0,0.0134888934240715,0.379046909953879,11
136702,"와일드 오렌지",0,0,0,0.0134888934240715,0.379046909953879,11
137678,"아이들의 얼굴",0,0,0,0.000210180426799647,0.379046909953879,11
122846,"그림 그리는 해녀",1,1,0,0.00553394694949365,0.379046909953879,11
116577,"따라지 : 비열한 거리",175,175,0,3.31028440015986,3.35554010284169,11
29708,"불멸의 이야기",1,1,0,0.0144909850622593,0.379046909953879,11
44436,"닥터 불",0,0,0,0.0339397963573413,0.379046909953879,11
142624,"툭툭",2,1,1,0.000210180426799647,0.379046909953879,11
142623,"홀로코스트의 아이들",4,0,1,0.000210180426799647,0.379046909953879,11
138661,"이라크 영년",0,0,0,0.000210180426799647,0.379046909953879,11
143261,"글래머 여선생의 야한 수업",0,0,0,0.000200626771036027,0.00220771498494544,11
121107,"완전한 노예",0,0,0,0.000674215135318348,0.00293574465893458,11
118532,"깊은 곳에서",3,3,0,0.000210180426799647,0.379046909953879,11
139358,"사부: 영춘권 마스터",128,8,127,0.000210180426799647,0.00482232155451221,11
66858,"다시 만개한 꽃: 페드로 코스타",0,0,0,0.000210180426799647,0.379046909953879,11
113175,"그랜드 시덕션",17,17,0,0.000191073115272406,0.0246410043504017,10
94116,"애프터쇼크",38,188,34,0.000191073115272406,0.00724792042025488,10
97829,"스파이더 대침공",14,14,13,0.00161647855520456,0.096221056050454,10
102878,"엑스터시 나이트",11,12,8,0.000191073115272406,14.760209115979,10
92001,"플레이어스",9,3,9,0.000191073115272406,7.3901279928536,10
114033,"불완전한 사랑 완전한 섹스",0,0,0,0.000191073115272406,7.47527218695664,10
126381,"어린 소녀의 비밀애",0,1,0,0.000191073115272406,0.0568046230097001,10
126368,"러시: 스트리트레이서",14,4,12,0.000191073115272406,0.00724792042025488,10
126385,"로스트리전: 로마군단의 반란",34,3,33,0.000191073115272406,7.47527218695664,10
126383,"몸탐정",0,10,0,0.000191073115272406,0.0568046230097001,10
100147,"타워 블록",45,2,40,0.000191073115272406,0.00724792042025488,10
126397,"심판자",36,7,34,0.000191073115272406,14.760209115979,10
91103,"인디 게임",25,25,0,0.00553394694949365,0.379046909953879,10
126382,"호스트걸의 비밀섹스",0,0,0,0.00677672648832801,0.0568046230097001,10
31708,"키스 오브 드래곤",327,3,324,0.000191073115272406,7.47527218695664,10
123517,"비히클19: 폴워커 마지막 질주",26,0,25,0.000191073115272406,0.0568046230097001,10
101047,"배드 키즈 고우 투 헬",24,2,21,0.000191073115272406,0.00724792042025488,10
106743,"친구와 애인사이",27,9,19,0.000191073115272406,14.760209115979,10
116506,"스킨워커랜치",23,35,21,0.000191073115272406,0.0246410043504017,10
103644,"맥카닉: 마지막 추격",39,34,38,0.000668755903453422,14.760209115979,10
123493,"헨젤과 그레텔 2014",45,6,43,0.0084199552796707,0.096221056050454,10
129707,"파멜라 로즈 살인사건",2,1,1,0.93630921766553,0.00724792042025488,10
130704,"벤데타: 피의 복수",37,1,33,0.000191073115272406,7.47527218695664,10
12135,"어메이징 닌자",10,27,10,0.000191073115272406,0.0568046230097001,10
132390,"양키 아이돌",0,0,0,0.00290558517290906,0.00220771498494544,10
25279,"소림사 18동인",2,6,2,0.000133751180690684,0.379046909953879,10
121130,"타락한 여자",3,0,2,0.000191073115272406,0.00220771498494544,10
118328,"스타빙 게임",23,48,19,0.000191073115272406,0.00724792042025488,10
129792,"나쁜 여자는 맛있다",10,4,8,0.000191073115272406,7.47527218695664,10
79941,"위 아더 나이트",15,116,13,0.000191073115272406,0.00724792042025488,10
36732,"장화, 홍련",2067,10,2044,42.5841785910883,6.8915883964065,10
87667,"보이드 갱",2,2,2,0.000191073115272406,0.00724792042025488,10
115707,"창녀와 크리스마스",2,1,1,0.000191073115272406,7.47527218695664,10
100014,"클라우트로포비아: 폐소공포증",30,30,0,0.000105090213399823,0.554175087795698,10
121129,"일본범죄사 위조의쾌락",2,0,2,0.000191073115272406,0.00220771498494544,10
134235,"도쿄의 영웅",0,0,0,0.00553394694949365,0.379046909953879,10
133378,"일본범죄사 욕망의 구멍",0,0,0,0.000191073115272406,0.00220771498494544,10
132990,"신주쿠 에로스",1,1,1,0.000394884438229639,7.47527218695664,10
119175,"타임 랩스",115,7,109,0.000191073115272406,0.157631841632192,10
138205,"몸으로 갚을께",0,0,0,0.00025931351358398,7.47527218695664,10
124735,"더 원더스",4,4,0,0.00553394694949365,0.379046909953879,10
133055,"긴 밤",2,0,2,0.000191073115272406,0.379046909953879,10
53097,"공자 춘추전국시대 감독판",2096,131,2085,0.000191073115272406,3.03753064976687,10
129216,"하우스 오브 다크",7,4,7,0.000191073115272406,3.03753064976687,10
51571,"스플린터",49,407,44,0.000191073115272406,0.00724792042025488,10
141493,"비서실 여직원들과의 교환섹스",1,1,0,0.000105090213399823,0.00220771498494544,10
141486,"여형사:강간,사랑 그리고 맛있는 섹스",0,0,0,0.000191073115272406,0.00220771498494544,10
96087,"최면 전문의",11,11,0,0.0958948197273388,3.03753064976687,10
141470,"나쁜남자-유부녀겁탈",0,0,0,0.000191073115272406,0.00220771498494544,10
141428,"직장 여선배와의 맛있는 섹스",0,0,0,0.000105090213399823,0.00220771498494544,10
141427,"애인교환섹스",0,0,0,0.00012228679377434,0.00220771498494544,10
142832,"연애가정교사 미숙한포옹",0,0,0,0.000191073115272406,0.00220771498494544,10
142834,"그녀의 욕정: 너무 하고 싶어요",0,0,0,0.00012228679377434,0.00220771498494544,10
142831,"위험한 아파트관리인: 표적이 된 여대생",0,0,0,5.35004722762737e-05,0.00220771498494544,10
137965,"스피드 시스터즈",1,1,0,0.000191073115272406,0.379046909953879,10
134596,"다퉁(大同) 개발 프로젝트",1,1,0,0.000191073115272406,0.379046909953879,10
125934,"먹을래? 먹을래!",2,2,0,0.000191073115272406,0.379046909953879,10
132546,"힙합어르신, 라스베이거스에 가다",2,2,0,0.000191073115272406,0.379046909953879,10
141412,"이복자매-언니애인과의 황홀한 정사",0,0,0,0.00290558517290906,0.00220771498494544,10
81381,"슈퍼 샤크",27,27,0,0.000191073115272406,0.096221056050454,10
143341,"흔들리는 떡국열차 무삭제판",1,1,0,0.00012228679377434,0.0568046230097001,10
143323,"실화: 일본연쇄강간사건",0,0,0,0.000105090213399823,0.00220771498494544,10
142833,"궁녀-방탕한 왕과 음란한 궁녀들",0,0,0,0.000191073115272406,0.00220771498494544,10
140127,"신화: 고대 왕국의 비밀",6,6,0,0.000191073115272406,0.216090057682234,10
143289,"에로낚시광",0,0,0,0.000191073115272406,0.00220771498494544,10
15448,"강시선생 2",4,31,4,0.000114643869163444,0.0568046230097001,10
132545,"왕이 되고 싶은 사나이",0,0,0,0.000191073115272406,0.379046909953879,10
143293,"직장연애사-섹스파트너",0,0,0,0.000191073115272406,0.00220771498494544,10
143278,"유부녀:납치감금",0,0,0,0.000191073115272406,0.00220771498494544,10
143279,"농염한 인어공주",0,0,0,0.000191073115272406,0.00220771498494544,10
143287,"여동생의 금지된 사랑",0,0,0,0.000191073115272406,0.00220771498494544,10
143294,"완벽한 파트너",0,0,0,0.000674215135318348,0.00220771498494544,10
51822,"어론 인 더 다크2 : 마녀사냥꾼",8,20,8,0.000191073115272406,0.216090057682234,10
143268,"가정교사의 위험한 방문",0,0,0,0.000200626771036027,0.00220771498494544,10
143269,"그녀의 섹스 테크닉",0,0,0,0.000674215135318348,0.00220771498494544,10
140726,"스카이아크: 지구 최후의 날",19,7,19,0.000191073115272406,0.216090057682234,10
144434,"섹스천국 일본",0,0,0,0.000640094936162561,0.00220771498494544,10
143226,"그녀는 맛있는 섹스파트너",1,1,0,0.000105090213399823,0.00220771498494544,10
52492,"특수부대: 정글의 전쟁",6,40,5,0.000245210497932921,0.216090057682234,10
102879,"왕의 이름으로 3",14,14,0,0.000245210497932921,0.216090057682234,10
67318,"친밀한 적",5,41,5,0.00820340574902864,3.03753064976687,10
143303,"후궁:왕의 음탕한 정사",0,0,0,0.000191073115272406,0.00220771498494544,10
145419,"범해진 소녀들",0,0,0,0.000191073115272406,0.00220771498494544,10
145402,"스튜어디스의 이중생활",0,0,0,2.82060313021171e-05,0.00220771498494544,10
143231,"전철에서 만난 사랑이야기",0,0,0,0.000262725533499558,0.00220771498494544,10
145415,"젊은 과부의 애프터서비스",0,0,0,0.000119420697045254,0.00220771498494544,10
145387,"하숙집: 음란한 사생활",0,0,0,0.000119420697045254,0.00220771498494544,10
145178,"잭, 악의 꽃 ",0,0,0,0.000191073115272406,0.379046909953879,10
145354,"에로닌자걸:정사",0,0,0,8.91674537937896e-05,0.00220771498494544,10
114379,"대명겁: 천하대전",6,12,5,0.000191073115272406,0.216090057682234,10
145366,"풍만한 하숙집 여주인",0,0,0,0.000119420697045254,0.00220771498494544,10
145345,"버스가이드의 젖은 속옷",0,0,0,0.000394884438229639,0.00220771498494544,10
145339,"음란한 병원:전신마취",0,0,0,0.000789768876459279,0.00220771498494544,10
145329,"음란한 유치장",0,0,0,5.35004722762737e-05,0.00220771498494544,10
103627,"우리가 잃어버릴 청춘",66,66,0,0.000191073115272406,3.03753064976687,10
145406,"과외선생님 : 심화학습편",0,0,0,0.000502249331573182,0.216090057682234,10
145293,"버스가이드의 몸을 탐하다",0,0,0,0.000191073115272406,0.00220771498494544,10
145394,"옆집 새댁: 쿄코는 글래머",0,0,0,0.000105090213399823,0.216090057682234,10
147341,"머리 감겨주는 거유미용실",0,0,0,0.000191073115272406,0.00220771498494544,10
145350,"겟 어웨이 오브 러브",6,4,6,0.000191073115272406,0.00801313911004275,10
43320,"미소 짓는 중위",0,0,0,0.00310918419240488,0.379046909953879,10
147319,"교생 미나코",0,0,0,0.000191073115272406,0.00220771498494544,10
147320,"밀실성애-불륜의 그림자",0,0,0,0.000191073115272406,0.00220771498494544,10
147336,"섹시 방문판매원",0,0,0,0.000191073115272406,0.00220771498494544,10
121106,"닥터X - 유혹의 마작",0,0,0,0.000191073115272406,0.00293574465893458,10
116357,"훅 업",0,0,1,0.000191073115272406,0.438436620375312,10
147331,"야쿠자의 아내",0,0,0,0.000502249331573182,0.00220771498494544,10
147322,"호스티스:접대부의 생활",0,0,0,0.000502249331573182,0.00220771498494544,10
147323,"타락한 유부녀",0,0,0,0.000502249331573182,0.00220771498494544,10
147332,"노리개가 된 여대생",0,0,0,0.000133751180690684,0.00220771498494544,10
148697,"리퍼",23,0,22,0.000191073115272406,0.0762908595630016,10
148657,"비밀정사:친구의 아빠",0,0,0,0.000262725533499558,0.00220771498494544,10
145407,"불륜 동창회: 선생님의 특별수업",0,0,0,0.000105090213399823,0.216090057682234,10
148651,"부인친구의 딸",0,0,0,0.000262725533499558,0.00220771498494544,10
148652,"신입얼짱 관광가이드",0,0,0,0.000640094936162561,0.00220771498494544,10
145396,"위기의 유부녀: 남편은 출장 중",0,0,0,0.000697416870744283,0.216090057682234,10
148606,"심야 여자의 두 얼굴",0,0,0,0.000191073115272406,0.00220771498494544,10
120073,"덤프걸 유코",0,0,0,0.000191073115272406,0.00220771498494544,10
120058,"롯본기 양키전쟁",1,1,0,0.000191073115272406,0.00220771498494544,10
149611,"야한 병동 24시",0,0,0,0.000191073115272406,0.00220771498494544,10
149614,"은밀한 영업부: 유혹의 그림자",0,0,0,0.000191073115272406,0.00220771498494544,10
149613,"은밀한 영업부: 위험한 스캔들",0,0,0,0.000191073115272406,0.00220771498494544,10
149623,"혼외정사: 외국인의 맛",0,0,0,0.000133751180690684,0.00220771498494544,10
149627,"밀애: 아주버님",0,0,0,0.000191073115272406,0.00220771498494544,10
146547,"전철: 그녀들의 절정",0,0,0,0.000262725533499558,0.00220771498494544,10
146546,"젊은 자매와의 맛있는 섹스",0,0,0,0.000133751180690684,0.00220771498494544,10
149588,"뭐든지 해드릴게요",0,0,0,0.000191073115272406,0.00220771498494544,10
149589,"유부녀의 사생활",0,0,0,0.000191073115272406,0.00220771498494544,10
129704,"이케부쿠로 양키전쟁 2 - 사키",0,0,0,0.000191073115272406,0.00220771498494544,10
129703,"이지메-여고생의 혼잣말",0,0,0,0.000133751180690684,0.00220771498494544,10
129705,"걸 아바타",0,0,0,0.000191073115272406,0.00220771498494544,10
149574,"심야병동: 맛있는 간호사들",0,0,0,0.000133751180690684,0.00220771498494544,10
139440,"램스",2,2,0,0.000191073115272406,0.379046909953879,10
150282,"호수의 딸",0,0,0,0.000191073115272406,0.379046909953879,10
150281,"땅을 사라",0,0,0,0.000191073115272406,0.379046909953879,10
150572,"욕망의 하숙집",0,0,0,0.000119420697045254,0.00220771498494544,10
150570,"트럭걸 나미",0,0,0,0.00290558517290906,0.00220771498494544,10
150571,"자매: 욕망에 눈뜨다",0,0,0,0.000262725533499558,0.00220771498494544,10
135472,"여성배우들",0,0,0,0.000191073115272406,0.00293574465893458,10
148661,"천국의 정사",0,0,0,0.000191073115272406,0.00293574465893458,10
145207,"초원은 돌아올 것이다 ",0,0,0,0.00151584671449442,0.379046909953879,10
100088,"묻지마 사랑",63,63,0,0.000191073115272406,3.03753064976687,10
121971,"리틀 데스",3,0,3,0.000191073115272406,3.03753064976687,10
148665,"감금일지-메이드",0,0,0,0.000191073115272406,0.00293574465893458,10
136072,"물의 목소리를 듣다",0,0,0,0.000191073115272406,0.00293574465893458,10
150613,"엄마 친구: 사랑하고 싶은 여자",0,0,0,0.000119420697045254,0.00220771498494544,10
150612,"엄마 친구: 여자로 보일때",0,0,0,0.000262725533499558,0.00220771498494544,10
152084,"첫 경험: 느끼고싶어요",0,0,0,0.000133751180690684,0.00220771498494544,10
152085,"심야의 야한근무",0,0,0,0.000191073115272406,0.00220771498494544,10
152109,"정사: 착한 엄마와 딸",0,0,0,0.000119420697045254,0.00220771498494544,10
152108,"누나 친구: 화려한 외출",0,0,0,0.000119420697045254,0.00220771498494544,10
152107,"외출: 외로운 여자들",0,0,0,0.000191073115272406,0.00220771498494544,10
152106,"친구엄마: 은밀한 유혹",0,0,0,0.000191073115272406,0.00220771498494544,10
152175,"교환:남자친구",0,0,0,0.000262725533499558,0.00220771498494544,10
152176,"내 남자친구의 여자",0,0,0,0.000262725533499558,0.00220771498494544,10
152177,"친구의 애인",0,0,0,0.000262725533499558,0.00220771498494544,10
116115,"소녀의 첫경험",2,2,0,0.000171965803745166,0.379046909953879,9
120968,"카포의 여정",0,0,0,0.00553394694949365,0.379046909953879,9
122676,"마다가스카르의 삶",0,0,0,0.00553394694949365,0.379046909953879,9
104265,"유토피아",0,0,0,0.00553394694949365,0.379046909953879,9
115032,"구피와 바가의 세계",0,0,0,0.00553394694949365,0.379046909953879,9
132346,"솔레이유의 아이들",0,0,0,0.00553394694949365,0.379046909953879,9
114431,"고통과 연민",0,0,0,0.000171965803745166,0.379046909953879,9
47262,"팻시",0,0,0,0.0134888934240715,0.379046909953879,9
136708,"시나라",0,0,0,0.0134888934240715,0.379046909953879,9
117304,"텐저린즈",8,8,0,0.000171965803745166,0.379046909953879,9
132434,"수메 - 혁명의 사운드",1,1,0,0.000171965803745166,0.379046909953879,9
143654,"사이에 갇힌",0,0,0,0.000171965803745166,0.379046909953879,9
143636,"허베이, 타이페이",0,0,0,0.000171965803745166,0.379046909953879,9
138666,"북극의 이누이트",0,0,0,0.000171965803745166,0.379046909953879,9
109036,"더 그레이트 서커스",97,97,0,0.000171965803745166,3.03753064976687,9
141397,"성룡의 아시수",67,6,65,0.000171965803745166,0.00482232155451221,9
150283,"얼룩진 하늘 - 보이지 않는 위협",0,0,0,0.000171965803745166,0.379046909953879,9
135044,"하얀 이끼",0,0,0,0.000171965803745166,0.379046909953879,9
150721,"끝나지 않은 사랑의 기적 장기려",0,0,0,0.000171965803745166,0.379046909953879,9
140601,"앤트보이",0,0,0,0.000152858492217925,0.379046909953879,8
123985,"안녕, 헐리우드",0,0,0,0.00553394694949365,0.379046909953879,8
120626,"내 나이가 어때서",3,3,0,0.000152858492217925,0.379046909953879,8
136200,"세상의 끝 ",1,1,0,0.0260050509885745,0.379046909953879,8
19604,"강시선생 -일미도인",7,15,7,0.000152858492217925,0.502299749093481,8
47501,"보이지 않는 숨결 ",16,0,16,0.000152858492217925,0.379046909953879,8
11207,"화소도",22,100,22,0.000363038919017572,0.379046909953879,8
16551,"시타델",0,1,0,0.0134888934240715,0.379046909953879,8
142603,"서울 데카당스 - Live",0,0,0,0.000152858492217925,0.379046909953879,8
12330,"열쇠",9,0,9,0.000311176216300776,0.379046909953879,8
132244,"이 티셔츠를 어떡하지?",1,1,0,0.000152858492217925,0.379046909953879,8
132732,"라산 롤랜드 커크의 검은 클래식",1,1,0,0.000152858492217925,0.379046909953879,8
141480,"타부 : 금지된 사랑",53,6,52,0.000152858492217925,0.00801313911004275,8
143333,"스파이 게임",9,0,9,0.000152858492217925,0.096221056050454,8
132709,"7년간의 투쟁",0,0,0,0.000152858492217925,0.379046909953879,8
143635,"붉은 사원의 순종자들",0,0,0,0.000152858492217925,0.379046909953879,8
23890,"양리칭의 예스마담",0,14,0,0.000152858492217925,0.379046909953879,8
143642,"DMZ사운드스케이프",0,0,0,0.000152858492217925,0.379046909953879,8
143444,"다른 밤 다른 목소리",1,1,0,7.64292461089625e-05,0.379046909953879,8
127125,"하우스바운드",27,107,28,0.000152858492217925,9.57808352110137,8
98742,"인샬라",2,6,2,0.000133751180690684,8.26097921183496,7
113267,"듀크",14,14,0,0.000133751180690684,0.0246410043504017,7
124547,"자연의 건축가 유진 추이",1,1,0,0.00553394694949365,0.379046909953879,7
103945,"돈 맥컬린 ",1,1,0,0.00553394694949365,0.379046909953879,7
128907,"아카네이로",0,0,0,0.00553394694949365,0.379046909953879,7
128758,"한 엄마의 자녀들",0,0,0,0.000133751180690684,0.379046909953879,7
128752,"H 프로젝트",4,4,0,0.000133751180690684,0.379046909953879,7
119811,"여행의 묘미",1,1,0,0.000133751180690684,0.379046909953879,7
68054,"틴토 브라스의 아모르",54,5,51,0.000311176216300776,0.0476456920056596,7
136707,"일용할 양식",0,0,0,0.0134888934240715,0.379046909953879,7
128960,"트레이시스 오브 샌들우드",0,0,0,0.00553394694949365,0.379046909953879,7
119651,"디프렛",3,3,0,0.00553394694949365,0.379046909953879,7
117771,"아메리칸 하이스트",23,36,23,0.000133751180690684,0.291396720880068,7
16191,"짝코",12,0,11,0.247481083452742,0.379046909953879,7
118975,"대담한 항해",3,3,0,0.000133751180690684,0.379046909953879,7
128635,"카미카제 특공대원의 증언",0,0,0,0.000133751180690684,0.379046909953879,7
143626,"-1287",0,0,0,0.000133751180690684,0.379046909953879,7
122699,"서른 넷, 길 위에서",0,0,0,0.000133751180690684,0.379046909953879,7
128707,"하늘의 가장자리에서",0,0,0,0.000133751180690684,0.379046909953879,7
124241,"여행의 끝",11,11,0,0.000133751180690684,0.379046909953879,7
113307,"궁",45,45,0,0.000133751180690684,3.03753064976687,7
143433,"우드론",11,13,0,0.000133751180690684,0.379046909953879,7
133831,"텅 빈 하늘",0,0,0,0.000133751180690684,0.379046909953879,7
128904,"사랑이란 언어",1,1,0,0.000114643869163444,0.379046909953879,6
128889,"발코니에 나타난 말",0,0,0,0.00553394694949365,0.379046909953879,6
123372,"타임머신 스푸트닉",0,0,0,0.00553394694949365,0.379046909953879,6
119641,"누가 애런 슈워츠를 죽였는가? ",2,2,0,0.00553394694949365,0.379046909953879,6
119665,"세피데",0,0,0,0.000114643869163444,0.379046909953879,6
121595,"핀",1,1,0,0.000114643869163444,0.379046909953879,6
96776,"히틀러의 아이들 ",0,0,0,0.00553394694949365,0.379046909953879,6
130027,"유년의 끝",0,0,0,0.00553394694949365,0.379046909953879,6
28140,"신북두신권",7,37,7,0.000114643869163444,0.0568046230097001,6
13246,"폴리스 스토리3",183,2,179,4.29186520793726,0.379046909953879,6
10306,"프로젝트 A",245,0,242,0.00650603957502543,0.379046909953879,6
11353,"예스 마담2-황가전사",14,34,14,0.00553394694949365,0.379046909953879,6
11006,"현위의 인생",18,0,19,0.000114643869163444,0.379046909953879,6
119867,"스노우 아마겟돈",21,21,1,0.000114643869163444,0.096221056050454,6
113086,"어글리 원",0,0,0,0.000114643869163444,0.379046909953879,6
11044,"황비홍 2",114,2,113,0.0121331428197978,0.379046909953879,6
138594,"엘 모비미엔토",1,1,0,0.000114643869163444,0.379046909953879,6
132284,"비욘드 제로: 1914-1918",0,0,0,0.000114643869163444,0.379046909953879,6
36615,"나크",93,1,91,0.000114643869163444,581.60000686655,6
11785,"직격증인",5,27,5,6.36910384241354e-05,0.379046909953879,6
50754,"바람이 불어오는 곳",3,3,0,0.00111777772434358,0.379046909953879,6
20363,"용문객잔",2,19,2,0.00241707490819594,0.379046909953879,6
124256,"캡티브",1,1,0,0.000114643869163444,0.379046909953879,6
115244,"애비",67,23,67,0.000114643869163444,0.00173257061838762,6
129847,"예스맨 프로젝트 2",0,0,0,0.000114643869163444,0.379046909953879,6
128784,"CERN: 세상을 바꾼 60년",1,1,0,0.00553394694949365,0.379046909953879,5
128903,"조이 옆에 앉아",0,0,0,9.55365576362031e-05,0.379046909953879,5
127077,"바다를 보다",0,0,0,9.55365576362031e-05,0.379046909953879,5
116061,"나란히",0,0,0,9.55365576362031e-05,0.379046909953879,5
114019,"마리나",13,13,0,9.55365576362031e-05,0.379046909953879,5
121064,"상록",0,0,0,0.00553394694949365,0.379046909953879,5
32512,"이삭줍는 사람들",9,9,0,0.00553394694949365,0.379046909953879,5
23977,"메가포스 군단",2,5,2,5.73219345817219e-05,0.096221056050454,5
121122,"금지된 섹스, 스와핑",0,0,0,0.000544558378526358,0.0568046230097001,5
121123,"어린 유부녀의 성적유희",0,4,0,9.55365576362031e-05,0.0568046230097001,5
25917,"여고괴담 두번째 이야기",659,5,641,9.55365576362031e-05,0.379046909953879,5
121655,"독스 웨이",0,0,0,9.55365576362031e-05,0.379046909953879,5
16031,"쾌찬차 ",177,0,172,0.00553394694949365,0.379046909953879,5
139162,"화산 아래 우리 동네",0,0,0,0.00553394694949365,0.379046909953879,5
132253,"침팬지 콤플렉스",1,1,0,9.55365576362031e-05,0.379046909953879,5
114251,"섹스 러브 앤 테라피",9,9,0,9.55365576362031e-05,0.00482232155451221,5
126077,"구울",17,20,16,9.55365576362031e-05,1.65746368208052,5
143643,"자리",0,0,0,9.55365576362031e-05,0.379046909953879,5
17797,"쉘로우 그레이브 ",208,1,202,7.48823818587555,0.379046909953879,5
50680,"1991년 1학년",1,1,0,0.0006114339688717,0.379046909953879,5
147386,"독재자를 죽여라",35,35,0,9.55365576362031e-05,0.00107254371614472,5
92359,"나의 빅사이즈 남사친",17,17,0,9.55365576362031e-05,0.00107254371614472,5
148693,"클린턴로드 : 죽음의 호수",12,2,12,9.55365576362031e-05,0.00107254371614472,5
141566,"매직 마운틴 ",0,0,0,9.55365576362031e-05,0.379046909953879,5
112419,"미셔너리: 감춰진 그림자",9,4,9,9.55365576362031e-05,0.00107254371614472,5
104109,"전기도둑 로하 ",3,3,0,0.00553394694949365,0.379046909953879,4
128783,"스발바르 제도의 우주 과학자들 ",1,1,0,0.00553394694949365,0.379046909953879,4
128908,"시아니데",0,0,0,0.00553394694949365,0.379046909953879,4
128757,"언더 더 배드 2",1,1,0,7.64292461089625e-05,0.379046909953879,4
128754,"9호 여신",0,0,0,7.64292461089625e-05,0.379046909953879,4
121292,"사랑을 믿나요? ",1,1,0,0.00553394694949365,0.379046909953879,4
128756,"명장 위츠공",0,0,0,7.64292461089625e-05,0.379046909953879,4
116478,"달콤한 전쟁",0,0,0,0.00553394694949365,0.379046909953879,4
130044,"니카라과 시리즈 1: 여정",0,0,0,0.00553394694949365,0.379046909953879,4
130047,"니카라과 시리즈 4: 변화들",0,0,0,0.00553394694949365,0.379046909953879,4
139455,"민들레",0,0,0,7.64292461089625e-05,0.00115504707892508,4
126160,"물결",0,0,0,0.00553394694949365,0.379046909953879,4
90604,"호주제 폐지, 평등 가족으로 가는 길",0,0,0,0.00109867041281634,0.379046909953879,4
73396,"in-between",422,69,412,7.64292461089625e-05,0.379046909953879,4
86387,"4명의 암살자",4,0,4,7.64292461089625e-05,0.502299749093481,4
23814,"흑연비수",8,2,8,7.64292461089625e-05,0.379046909953879,4
25754,"성항기병",4,11,2,7.64292461089625e-05,0.502299749093481,4
135329,"러브 모션",2,0,2,7.64292461089625e-05,0.502299749093481,4
28426,"조수괴초",15,3,15,0.00553394694949365,0.379046909953879,4
117012,"슈퍼내츄럴 액티비티",4,5,4,7.64292461089625e-05,0.096221056050454,4
135331,"떡국열차의 비밀애",6,15,5,0.000262725533499558,0.502299749093481,4
